app,text,rating,date,scraped_at
shopee,"udah ada 3x ada chat mengatasnamakan shopee dari customer shopee,bantuuan, dengan dalih akan di blokir kalau tidak mengupload foto dan video unboxing blaa..bla..jangka waktu 2x24 jam buka link google, mungkin ada solusi agar tdak dapat chat sperti itu",3,25 Maret 2026,2026-05-02 23:14:56
shopee,"sistem eror paket pesen dari tanggal 6 Dateng tanggal 17, pas nyampe rumah, kurir nya Ambil lagi paket nya, katanya tanggal sudah kadaluarsa, padahal itu udah Dateng ke rumah saya kemarin. kecewa si sama ni apk",1,19 Februari 2026,2026-05-02 23:14:56
shopee,"sy sangat kecewa dengan Shopee ni paket saya selalu di balikkan pihak expedisi spx, padahal ud nunggu lama sampai 2 minggu begitu pss paket dh sampai ga di antar2 tiba2 paketnya ud di kembalikan, pihak Shopee jg kenapa diem aj ga ad tindakan sm expedisi itu di hub dong ap alasan nya knp barang org ga di antar.. pindah lazada aj kecewa bgt ud bnyak paket sy cancel ga pernah di antar",1,20 Februari 2026,2026-05-02 23:14:56
shopee,"ekspedisi spx buruk. selalu sering ""pesanan sedang menuju alamat kamu"" keterangan dari pagi padahal kurir nya berangkat sore. apa memang kurir berangkat nya sore?? sudah sering juga barang stuck di DC. kalo memang belum mampu punya ekspedisi sendiri, mending kerja sama dengan yang lain seperti dulu bisa pilih ekspedisi",1,16 Februari 2026,2026-05-02 23:14:56
shopee,"admin shopee, ini gimana sudah berhari² kendala saya tidak juga teratasi , saya tidak menerima barang, pengiriman dengan jasa kirim spx ga jelas kemana arahnya, giliran saya pengajuan pengembalian dana tapi tetep gitu² aja, shopee dengan perusahaan besar masa iya ngatasin kendala seperti ini saja butuh waktu yang lama, itu dana mau segera aku pakai, tolong dong, jangan kecewain pelanggan",2,14 Maret 2026,2026-05-02 23:14:56
shopee,"shopee tolong banget itu untuk kerjasama dengan pihak ekspedisi untuk estimasi waktunya tolong banget jangan terlalu lama dong 😮‍💨banyak pesanan ku yang pada rusak apalagi tanaman pada mati, kalau kayak gini kan aku sebagai pembeli adanya yang rugi jadi tolong untuk perihal estimasi waktu pengiriman dipertimbangkan lagi,lebih di persingkat lagi ini kebacut lamanya sumpah🤦🤦🙏🙏🙏🙏🙏🙏🙏🙏",4,12 Februari 2026,2026-05-02 23:14:56
shopee,Belanja di shopee saya senang karena belum pernah kecewa pilihan banyak.harga lebih murah kwalitas bagus pesanan cepat sampai. ok pokoknya,5,1 April 2026,2026-05-02 23:14:56
shopee,"mudah sekali belanja di shopee,selain itu kalau barang nya kurang cocok cepat banget pengembalian dana nya.shopee top markotop terbaik",5,25 Maret 2026,2026-05-02 23:14:56
shopee,"sangat kecewa dengan Shopee hari ini, ongkos kirim jadi mahal, dua kali lipat dari sebelumnya. penambahan ongkir di subtotal pengiriman khusus sampai 400k per satu paket, bikin pembeli boncos. 😡😡😡👎👎👎",1,22 Maret 2026,2026-05-02 23:14:56
shopee,"ganggu banget, tiba-tiba buka sendiri Shopeenya, padahal gak klik link apa-apa. tolong diperbaiki. gak nyaman banget, baru buka shopee langsung ke video, jadi tambah jengkel, bukannya ke home dulu malah ke video langsung pas buka pertama kali. kemana CSnya? gak bisa dihubungi!",1,11 Maret 2026,2026-05-02 23:14:56
shopee,"hai shoope ,segera perbaiki server elu deh, lambat banget ,di app kebanyakan fitur ,hardware elu lambat ,TIDAK smooth sama sekali ..lama2 hancur juga sama ,gara2 kebanyakan promo...hardware elu lemot",5,20 Maret 2026,2026-05-02 23:14:56
shopee,tidak membantu pesanan atas keterlambatan barang saya . buruk sekali. ini pesanan sampai sebulan gak datang. dan gak dikirim. parah banget ini. apa saya kena tipu disini??? sangat parah banget. semua. tidak membantu . dalam pesanan saya . mohon di segerakan kirim barang saya ke rumah!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,1 Maret 2026,2026-05-02 23:14:56
shopee,"itu bug pas posting di toko penjualan pas tulis deskripsi lalu enter malah melakukan pencarian barang masa dari duku gapernah dibenerin, jadi nulis ulang deskripsi",1,27 Februari 2026,2026-05-02 23:14:56
shopee,"dulu aplikasi ini paling bgus buat belanja daripada yg lain, sekarang makin lemot dalam proses pengantaran jadi bikin ketar ketir takut sampainya nggak tepat waktu apalagi bulan ramadhan ini tambah lama prosesnyaa",1,28 Februari 2026,2026-05-02 23:14:56
shopee,"estimasi bobrok , pengiriman stuck... sameday gak bisa cod...makin kesini makin parah ,gak berusaha memperbaiki sistem pengiriman nya malah di benturin sama kurir NGACO...",1,12 Maret 2026,2026-05-02 23:14:56
shopee,"Halo Shopee, saya tidak bisa login ke akun lama karena nomor HP sudah tidak aktif, tetapi KTP saya terdaftar di Shopee PayLater di akun tersebut. Mohon bantuannya untuk memulihkan akun atau melepaskan KTP agar bisa digunakan kembali.",3,28 Maret 2026,2026-05-02 23:14:57
shopee,Shopee membantu membantu sih tp kenapa setiap ada barang yg di beli ternyata brg yg datang tdk cocok ukuranya di retur pasti di blokir sehingga tdk bs beli COD lg contohnya sy sendiri sering ngalami hal seperti itu.,5,22 Februari 2026,2026-05-02 23:14:57
shopee,Shopee gatau kenapa sekarang agak ngecewain sama jasa pengiriman nya pengiriman lama bangett paket nya suka di lempar gudang sana lempar gudang sini harusnya estimasi 3 hari pas udh waktunya paket pengiriman ditunda krna alamat ga jelas padah alamat udh lengkap tapi tiap co selalu salah masuk gudangg alesannya alhasil barang selalu nyampe seminggu lebih 😌,1,28 Februari 2026,2026-05-02 23:14:57
shopee,"Mohon lebih di toleransi lagi terhadap toko-toko yang menjual barang palsu dan tidak sesuai deskripsi, barang di shopee mall pun belum tentu terjamin kualitasnya. apakah ratting toko juga bisa di manipulasi agar bagus?",5,26 Februari 2026,2026-05-02 23:14:57
shopee,"aplikasi ini bagus cara pembayaran dan layanannya udah oke cuman saya rasa terlalu banyak iklan bisa kurangi sedikit iklannya dalam aplikasi serta ada juga bug udah di beli tapi gak bisa harus 2 kali baru bisa,bisa tolong di perbaiki overall udah bagus tinggal bug dan iklan aja",5,22 Februari 2026,2026-05-02 23:14:57
shopee,saya naikan dari bintang satu ke bintang lima terimakasih karena telah banyak promo ya shoope saya bisa pesan dan belanja gratis ongkir dan tanpa perlu memikirkan ongkir yang sangat mahal terimakasih terusin banyak voucher gratis ongkir biar enak ga pusing ya,4,30 Maret 2026,2026-05-02 23:14:57
shopee,"ini shopee kok bertele2 banget mau pengembalian dana , padahal jelas2 tokoh yang bersangkutan ngirim kurma kadaluarsa sama saya , kurma ny asam jamuran , udah dari tgl 14 kata nya paling lambat tgl 17 , eh ini udah tgl 18 masih peninjauan dari tim shopee ,juju saya kecewa sebagai konsumen ,",1,17 Februari 2026,2026-05-02 23:14:57
shopee,"ini kenapa ya tidak bisa menggunakan spaylater, sudah sesuai sandi dan wajah tapi tetap ke tolak. sudah sesuai arahan dan masih sama tidak bisa menggunakan spyplater, padahal banyak spaylater nya.",1,28 Februari 2026,2026-05-02 23:14:57
shopee,"pengiriman barang sering stuck sekarang. di keterangan nya 1 hari, tapi sampai seminggu belum ada update pengiriman barang. tanggal barang datang pun ngak sesuai estimasi sekarang.",1,20 Februari 2026,2026-05-02 23:14:57
shopee,apk ini pas mau co atau mau nilai barang suka lemot pas pencet mau ngenilai suka balik ke tampilan awal suka sebel dicek takut hp yang ke habisa ram tapi aman masih banyak tapi apk yang lain mah aman yang gak aman itu shopee sama tiktok mah belanja jadi gak mood,1,20 Februari 2026,2026-05-02 23:14:57
shopee,"pengiriman barang salah tidak ada kompensasi... pelayanan tidak memuaskan..... tahu gini lebih milih belanja offline drpd belanja di shopee, udah bayar tagihan tp barang g sesuai membuat saya sangat rugi dan kecewa. .. 😡",1,27 Februari 2026,2026-05-02 23:14:57
shopee,"dari Shopee. sudah 2 tahun seperti ini, tidak percaya lagi dengan Shopee. padahal sudah lunas semua.Akunmu saat ini dibatasi karena ada riwayat tagihan yang pernah jatuh tempo. Pastikan semua tagihan jatuh tempo dan tagihan mendatang dibayar tepat waktu. Mohon tunggu selagi kami sedang meninjau akunmu.",2,24 Maret 2026,2026-05-02 23:14:57
shopee,"Kurang nyaman saja, aplikasi dibula langsung muncul live video sdh clear cache sama saja , makin parah pakai ekspedisi SPX. kiriman terlambat jauh dari estimasi . stuck di DC.",2,17 Maret 2026,2026-05-02 23:14:57
shopee,"suka banget belanja di shopee aman dan terpercaya..q lebih suka tonton live dan ada berapa toko yg q recommend bgt buat di jual lagi,Krn asli realpic bgt bahan bagus kwalitas terbaik untuk q jual lagi..😍🥰😘😘🫰semoga selalu berkah dan amanah say..",5,23 Februari 2026,2026-05-02 23:14:57
shopee,"pesanan sameday aja sampai nya 2 hari. aplikasi apaan ini, niat hati biar bisa langsung di gunakan. pencairan lama, karena pesanan dialihin ke hemat semua. kikir aplikasi ni",1,3 Maret 2026,2026-05-02 23:14:57
shopee,"tolong buat fitur ""lihat ulasan terbaru"" di setiap produk dong. masa mau liat liat review produk yg di beli 3,4,5 tahun lalu. mau nyari yg minimal setahun lalu sulit banget. review terbaru dari produk itu sangat berpengaruh ke penjualan.",1,11 Maret 2026,2026-05-02 23:14:57
shopee,"Gua menyukai aplikasi ini Karena aplikasi ini tuh suatu pengalaman belanja paling tradisional. Belanja tetap dirumah, gratis ongkir sepuasnya!, voucher melimpah, dan Toko Amanah!",5,27 Februari 2026,2026-05-02 23:14:57
shopee,"sangat menguntungkan penjual, ketika barang tidak cocok dan dikembalikan ke penjual admin memenangkan penjual dan barang yg dikembalikan jadi milik penjual uang kita pun milik penjual inilah keadilan shopee tanpa minta barang di kembalikan lagi ke pembeli oleh admin, sangat adil sekali. dan sekarang saya mau hapus akun tidak bisa",1,10 Maret 2026,2026-05-02 23:14:57
shopee,"shopee ribet bgt skrang ga jelas, peraturanya seribet itu , saya mau ngebatalin pesanan saja skrng susah sekali ada atuean ini lah itulah harus nunggu penjual lah, pdhal blm ada 5 mnt membeli itu, saya ingin batalkan karna udh di beli di rl",1,16 Februari 2026,2026-05-02 23:14:57
shopee,"sebagai penjual shopee sejak 2016: makin kesini semua biaya gak wajar, biaya layanan tinggi, biaya admin tinggi, ada tambahan biaya pesanan, sangat memberatkan penjual, persaingan penjual tidak sehat, harga hancur tidak bisa dibatasi, penjual makin sulit, banyak pembeli komplain dan return tanpa alasan masuk akal tapi shopee menyetujui alasan pembeli, kurir membuat alasan palsu barabg return, .",1,1 Maret 2026,2026-05-02 23:14:57
shopee,"ini aplikasi apasih, belanja online kan? ko paket ku blm dateng jg? dahal di notifnya katanya paketku udh dateng dan udh di bayar aslinya ma ak ga nerima paket samsek, jujur ini first time ak make shopee dan..kecewa bngt bngt bngt, lebih enakan di tiktok",1,24 Februari 2026,2026-05-02 23:14:57
shopee,Update bintang! Ekspedisi sudah mulai membaik dan lebih tertata. Jangan sampai balik lagi ke pelayanan yang buruk ya. Pengguna butuh kepastian barang cepat sampai. Tolong terus ditingkatkan!,4,6 Maret 2026,2026-05-02 23:14:57
shopee,"ini aplikasi harga plus ongkir mahal amat. terus ada yang bisa COD ada yang gk bisa, terus tiba "" pesenannya hilang, trus kalok ada voucer go bisa di pakek 😔😤",4,6 Maret 2026,2026-05-02 23:14:57
shopee,jujur makin lama makin kecewa sama shopee kenapa pengirimannya sekarang lama banget ya 10 hari lebih ini makin lama makin aneh ini pake spx kenapa sih shopee makin bobrok banget sistemnya gedek banget jangan cari untung doang inget dong customer tuh banyak ya shopee perbaiki lah di pengiriman dah tau customer banyak malah pakenya spx yang pengirimannya kek gitu lama banget jujur gedek banget terima dong kritik dari customer tuh di perbaiki makin lama bener² bikin gedek deh,2,12 Maret 2026,2026-05-02 23:14:57
shopee,"aplikasi jelek, sekarang pelayanan makin lama, pesan barang atau makanan makin lama datangnya, ditanyain dilive chat banyak alasan kendala ini itu, drivernya juga pada belagu gaada yg mau ambil pesanan makanan, ga guna",1,25 Maret 2026,2026-05-02 23:14:57
shopee,"saya sangat puas menggunakan shopee, ini sangat membantu saya untuk belanja, terutama ketika saat membutuhkan barang yang tidak dijual ditoko offline disekitar kita. selain itu pelayanan juga memuaskan.",5,16 Maret 2026,2026-05-02 23:14:57
shopee,kenapa tiap mau search sesuatu selalu tiba-tiba mengarah ke pencarian iphone sendiri? setiap hari. Tiap ngetik dan klik tombol selalu tiba-tiba ganti kata iphone.,2,31 Maret 2026,2026-05-02 23:14:57
shopee,spx suka minta uang tambahan. kecewa lah niat nya mau belanja biar agak murah tapi malah minta uang tambahan. ini gimana konsepnya? pengiriman barang cukup lama sampe berbulan bulan,4,20 Februari 2026,2026-05-02 23:14:57
shopee,"Pengiriman sering lambat ,padahal udh di lokasi sortir nyampeknya masih 3haragi terus udh diantar ke alamat tujuan dari pagi sore baru nyampe ,pdhal lokasi gudang cabangnya Deket dari rumah",4,16 Februari 2026,2026-05-02 23:14:57
shopee,"Tolong di didik lagi lah kurir shopee food. Ga etis banget bilang jaraknya jauh bla bla bla. Kalau ga mau antar ya jangan di ambil. Jaraknya jauh juga kan tetap yang bayar konsumen sendiri. Mau macet, makanan dingin, bla bla itu udah di perhitungkan juga sama konsumen. Bikin ga enak aja kalau mau pesen lagi. Masalahnya rute yang di bilang jauh2 itu hampir setiap hari juga kita lewatin, bahkan 2x lebih jauh rute nya.",1,15 Maret 2026,2026-05-02 23:14:58
shopee,"untuk pihak shoppe kenapa setiap saya mesan barang Selalundi cancel padahal saya mesen sesuai kebutuhan saya dan tidak aneh"" voucher saya jadi ilang pas transaksi saya di batalin saya sesalu bayar walaupun metode cod dan transfer yang lucu lagi itu transaksi transfer masih di cancel aja saya butuh barang nya buat di toko dan di jual jadi saya mohon jangan selalu cancel"" pesanan saya saya jadi kecewa terhadap shoppe kalo seperti ini dulu tidak pernah di cancel kenapa sekarang sering cancel pesan",1,17 Februari 2026,2026-05-02 23:14:58
shopee,"pengiriman di batalkan sepihak oleh kurir shoppe dan dari pihak shoppe sama sekali tidak ada respon,kalau pembeli yg membatalkan/menolak pengiirman,pembeli ter sebut tidak bisa CoD kalau menolak pesanan yg datang.semakin lama shopee ini semakin tidak propesional.",1,14 Maret 2026,2026-05-02 23:14:58
shopee,"buat belanja ok sih, the best market place, tp utk jualan verifikasinya susah banget. bolak balik ga jelas cuma mau masukin alamat toko, ga user friendly banget",4,9 Maret 2026,2026-05-02 23:14:58
shopee,baru kali ni dikecewakan pesan dshopee saat mau dikmbalikan pihak kurirnya tdk datang² alhasil dtolak bgtu saja.pihak seller tokonya jg hnya janji² saja katanya mau dignti dgn saldo.nyata nya tdk drespon² chattan saya smpai sekarang...😔😔 truss gmn klnjutanya saldo uang saya...??krna barang yg saya trima sdh tdk brguna lg...😔😔 dri pemeaanan smpai dtang krumah smpai 2mgguan..😔😔,2,10 Maret 2026,2026-05-02 23:14:58
shopee,aplikasi berat sering nglemot.kalau ada pake yg bayar kes bergerak lambat seperti yg sudah tidak diperlukan.kasih ulasan buruk ke penjual nakal bisa2 nya di sembunyikan sama admin sopee.padahal dah jelas banyak yg kena tipu,1,18 Maret 2026,2026-05-02 23:14:58
shopee,"Tolong dong sediakan nomer kurirnya, ketika ada masalah jadi enak mau hubungi. paket saya statusnya sudah di terima tapi saya belum menerimanya",1,2 Maret 2026,2026-05-02 23:14:58
shopee,Akhir2 ini sedikit kecewa sama pengiriman shopee kalo alamat ke rumah gak pernah sampe rumah bahkan tetangga yg di titip kadang masih jauh dari rumah sampe harus naik motor buat ambil. Kadang di titip ke sembarang orang. Dan parahnya kurir gak ada konfirmasi lewat wa atau telpon. Jujur pengirimannya jelek sih. Tolong di tindak lanjut dong merugikan waktu 🙈 padahal pake shopee udah mau 6 thun 😌,2,3 Maret 2026,2026-05-02 23:14:58
shopee,"pengalaman saya bagus pelayanan nya cuma kadang ada barang yang pecah min, mau di kembalikan kasihan kurir dan emang barangnya juga gak mahal but is ok min and thank you",4,3 Maret 2026,2026-05-02 23:14:58
shopee,sering ngelag mana ngelag nya lama lemot juga dan yang paling bikin kesel aku baca wp tiba tiba masuk ke shopee padahal aku nggak pencet iklan shopee sama sekali dan kalau udah masuk shopee loading nya lama banget,3,24 Maret 2026,2026-05-02 23:14:58
shopee,"sejauh ini belanja di shoope sangat puas lah barang bagus harga terjangkau , cm ya itu kalau bisa ya kan pengiriman bisa lebih cepat aja ,tp sejauh ini mantab lah ,mode mamak mamak ke aku belanja sambil rebahan 😂",5,21 Februari 2026,2026-05-02 23:14:58
shopee,Aplikasi ini menurut aku cukup bagus dan menarik belanja jg lumayan murah😘🥰 Kurirnya ny yg bernama (Andre Hanusa Pratama) menurut aku baik dan jg Ramah Respon ny jg cpt👍👍,5,6 Maret 2026,2026-05-02 23:14:58
shopee,"mlesin bgt, semenjak jarang buka shopee rada kaget krn pengirimannya BENER"" LAMA BANGET. pdhl dulu samsek gapernah sampe selama itu, kurirnya bolak balik. perkiraan dateng tggl 4feb sampe skrg 12feb blm datng, jdi mles pake shopee, kurir minta alamat padahal jelas"" alamat terpampang di paketnyaaaaaaaaaaaa. kurir ga salah si cuma kurg teliti, gabisa hubungin kurir lg nyepetin barang jg susah. pls la cepetin dikit pls padahal dulu juga cepet loh, mana ongkir mahal pisann",1,12 Februari 2026,2026-05-02 23:14:58
shopee,"sekedar informasi terbaru aja ni buat yg belanja menggunakan instan ataupun sameday. mulai besok tgl 9 Maret 2026 udh tidak ada lagi spx instan/sameday, keduanya itu di gabung jadi 1 di apk driver nya. jadi klo ada yg menunggu lama mohon jangan salahkan drivernya. terima kasih",1,8 Maret 2026,2026-05-02 23:14:58
shopee,gapernah bayar telat tapi tiba2 spaylater dinonaktifkan sementara. komplain berapa kali tetap tidak jelas solusi dan jawabannya gak membantu sama sekali !!!!,1,29 Maret 2026,2026-05-02 23:14:58
shopee,belanja jadi mudah dan pengiriman pun cepat dan sesuai pesanan walaupun kadang ada juga yang tidak sesuai deskripsi ya gak pp masih bisa di maklumi,4,13 Maret 2026,2026-05-02 23:14:58
shopee,"pengajuan spaylater ditolak terus padahal semua data sudah sama persis besar kecil huruf, nomer nik,pekerjaan,pendapatan gaji, credit score saya juga bagus saya gk pernah nungak atau telat bayar cicilan, sudah puluhan kali pengajuan selalu ditolak, plis kasih saran apa yg salah",5,21 Februari 2026,2026-05-02 23:14:58
shopee,saya rasa sope selama ini sangat baik. tapi awas jangan sampai penjualnya banyak yang menipu pembeli dan dipercepat pengiriman barangnya.,5,1 Maret 2026,2026-05-02 23:14:58
shopee,"Payah kurir ya padahal alamat sudah jelas,no hp aktif dan ada wa ya,,tp pengiriman gagal dengan keterangan alat tidak lengkap,,tolol kan ada no telpon kenpa gk di telpon ngulur waktu aja,,gk becus kerja ya",1,19 Maret 2026,2026-05-02 23:14:58
shopee,"saya harap shopee bisa memperbaiki sistem otomatis cancel sesuai estimasi ,bila belum diproses pesannya, jangan menambah ngulur waktu terus ,perlindungan konsumen",2,30 Maret 2026,2026-05-02 23:14:58
shopee,"Shopee aneh, mau belanja aja susah, mau jualan susah, akun di batasi, katanya ada aktifitas mencurigakan,di angap maling aja gua, hutang juga gak punya, akun di hapus gak bisa, KTP udah terdaftar, payah ribet, mending tik tok . jualan belanja gak ribet",1,16 Februari 2026,2026-05-02 23:14:58
shopee,"pengiriman udah stuck di hub 3 hari, tidak di kirim kirim ke alamat, lapor cs malah suruh nunggu 4 hari kerja, astagaaaaa astagaaaa 3 item nisa bisa nya nyangkut 1 sampe seminggu yang lain aja udah sampai ke alamat. respon cs cuma cak cek cak cek cak cek",1,10 Maret 2026,2026-05-02 23:14:58
shopee,"Tolong perhatikan lagi layanan pengiriman, Terutama BUAT SPX!!!! Kirim pake Ngawur mulu anjir!! Paket yang harusnya cepat sampai malah di kiri. ke tempat yang jauh dari tujuan!!!!",1,18 Maret 2026,2026-05-02 23:14:58
shopee,"jelek banget, spx nya lelet, udah hampir seminggu, kalo jasa kirim sebelah mah udah waktunya dikirim ya tanggal tersebut nyampe, gausah dipake guys, jelek banget mending apk sebelah.",1,16 Maret 2026,2026-05-02 23:14:58
shopee,tolong pihak shopi di perhatiin lagi untuk spaylaternya ada bnyak akun yg dibekukan dan pengajuan kita terus di tolak entah benar atau salah yg pasti pribadi saya merasa sudah melakukan pembayaran tapi akun saya tetap di bekuin sampe sekarang itu juga bnyak berlaku kepada kebanyakan orang,2,17 Februari 2026,2026-05-02 23:14:58
shopee,"asli bikin risih, pas lagi di jalan tiba2 pengen belanja, begitu buka aplikasi langsung kebuka video, mana loading sudah pindah halaman, suara dari video masih muter. jijik banget",1,21 Februari 2026,2026-05-02 23:14:58
shopee,"aplikasi sdm rendah. gokil, dimana mana ada aja iklan aplikasi ""shopee"" yg slalu bikin badmood, berhentiin promosi dulu dah, perbaikin dulu kualitas nya. KOCAK BENER NI APK. kalo ada fitur BLOCK APLIKASI udah gue block dari lama ni shopee, ngeselin bgt",1,10 Maret 2026,2026-05-02 23:14:59
shopee,"sampai sekarang ga pernah merasa nyaman di ganggu oleh iklan seperti pirus nempel terus apalagi suaranya sangat berisik, pas masuk apk shopee,sangat kecewa ga di perbaiki",1,15 Februari 2026,2026-05-02 23:14:59
shopee,"Saya puas, karena sebagian sudah besar barang sesuai dengan deskripsinya dan tepat waktu pengiriman serta banyaknya pilihan metode pembayaran yang mampu memotivasi setiap pembelian sepatu agar melalui shopee.",5,10 Maret 2026,2026-05-02 23:14:59
shopee,"saya mau lihat pusat bantuan tidak bisa, dan akun saya dibekukan, saya mau bayar tagihan tidak bisa, tapi saya dichat terus2an, tolong dibuka biar syaa bayar, belom telat jatuh tempo tapi sudah dibekukan, sampe sekarang masih dibekukan juga, mau dibayar pun bingung gimana caranya, bener2 jelek bangett shopee",2,28 Februari 2026,2026-05-02 23:14:59
shopee,"Alhamdulillah bagus banget aplikasinya ini tidak merugikan semua orang. Dengan banyak penawaran terbaik, diskon sebanyak-banyaknya loyal terhadap pelanggan terutama. Sukses selalu aplikasi Shopee yang selalu mempelopori banyak seller untuk terus memberikan yang terbaik dengan diskon dan promo hadiah serta promo belanja lainnya. Sukses selalu untuk kalian, di lancarkan semuanya di mudahkan dalam segala hal.",5,23 Februari 2026,2026-05-02 23:14:59
shopee,Lebih baik tidak bekerja sama dengan pihak ekspedisi ANTARAJA yang hanya membuat nama Shopee jelek. pesan sameday tapi ga sampai di hari yang sama. sudah terlalu sering ekspedisi ANTARAJA seperti itu,5,23 Februari 2026,2026-05-02 23:14:59
shopee,"the best, selalu puas dengan harga pas dan kwalitas barang cukup bagus. bila barang tak sesuai return nya mudah, dan pengembalian dananya cepat.",5,10 Maret 2026,2026-05-02 23:14:59
shopee,"kecewa banget sama shopee tolong lah paket saya tiba-tiba di retur sama kurir nya tanpa kasih kabar,jadi nya akun saya tidak bisa COD lagi padahal bukan kesalahan dari saya tapi dari pihak kurir nya",4,18 Februari 2026,2026-05-02 23:14:59
shopee,"tolong donk ini di tingkatkan skrng ga sesuai banget pengirim nya, etimasi ga sesuai cape nunggu lama tau ga si belum lagi ongkir gede tapi malah datangnya lama..., tingkatkan kualitas nya",1,26 Februari 2026,2026-05-02 23:14:59
shopee,"seharusnya pihak shopee mulai memperketat aturan ke para penjual soalnya saya sering mendapatkan toko yg jualannya kaya gak serius,sering pesenan saya lama banget pengemasannya,seharusnya hari itu pesen hari itu juga kirim kalau masih masuk jam kerja tokonya,jangan nunggu berhari hari, kalau perlu langsung banded aja tokonya yg gak bisa menyelesaikan pesanan yg masuk jam kerja tiap harinya, pokoknya pesanan yg masuk jam kerja hari itu harus beres hari itu juga👍👍👍 terimakasih shopee.",5,21 Februari 2026,2026-05-02 23:14:59
shopee,tolong dong shopee diperbaiki lagi karena sekarang shop tidak amanah.sudah berapa kali ketipu sama shop toko barang d kirim kosong isinya ada.bukan itu aja ada yg lain nya juga ..tidak sesuai pesanan.,4,27 Februari 2026,2026-05-02 23:14:59
shopee,"pengirim selalu menyalahkan penerima dengan alasan "" penerima tidak bisa dihunungi/tidak ada ditempat"". apakah dengan kegagalan pengiriman pertama menjadikan pengiriman ke 2 dan ke 3 dengan alasan yang sama. padahal penerima selalu ditempat. padahal kegagalan pertama ada hal mendesak yang harus diselesaikan. jd ini perlu diluruskan agar penjual tidak selalu menyalahkan pembeli.",1,26 Februari 2026,2026-05-02 23:14:59
shopee,"Gua klo udah nggak ada sangkutan gua hapus aplikasi ini beda kayak dulu 3 5 hari udah sampe barang meskipun beli dengan harga 1000,kagak amanah tanggal estimasi pengiriman sesuka hati mereka",1,4 Maret 2026,2026-05-02 23:14:59
shopee,"saya sangat tidak puas dengan aplikasi shopee ini. karna waktu upload vidio affiliate stuck vidionya, mungkin cuma itu kekurangannya, yg sangat perlu di update secepat mungkin, sekian trima kasih",3,7 Maret 2026,2026-05-02 23:14:59
shopee,"SPX layananya terlalu buruk, 4X salah jalur, ini yang ke empat kalinya..27-3-2026, paket tertunda pengiriman paket sudah di cidadap kirim lagi le kopo, kenapa SPX tidak profesional,sampai 4X kejadian serupa, pembeli kerugian waktu, menunggu SPX bolak balik ..bagaimana cara kerja spx? selalu begitu masih dinpertahankan",1,28 Maret 2026,2026-05-02 23:14:59
shopee,hai admin Shope tolong yah bnyk pesanan yg sy biasa beli itu yg dtg palsu semua ngga sesuai dgn gambar iklan nyh tolong banget di blacklist bisa ndk sih min kecewa banget sumpah udah 3x diginiin mana mahal lagi🙏🏻,4,18 Februari 2026,2026-05-02 23:14:59
shopee,"ni aplikasi kagak bisa diem apa gimna ya? aku baru aja buka aplikasi Wattpad malah harus ke shopee lagii, capek bolak balik nya woyy,jujur aplikasi shopee ini bagus banget tapi ya gitu mengganggu aplikasi lain,shibbal.",5,14 April 2026,2026-05-02 23:14:59
shopee,sy kasih bintang lima karena ad plus minus nya minus nya kalo ad aplikasi terus iklan shopee maksa banget buat belanja plus nya banyak diskon,5,17 Februari 2026,2026-05-02 23:14:59
shopee,Sangat membantu dalam perbelanjaan online. Saran sih kalau bisa cantumkan juga nomer kurir pengantar barang nya biar bisa memudahkan dalam transaksi. Terima kasih.,5,12 Maret 2026,2026-05-02 23:14:59
shopee,"aplikasi yang sangat bagus dan menguntungkan, banyak sekali promo, antar muka yang fleksibel namun tetap berpusat, cepat terselesaikan apabila ada kendala",5,10 Maret 2026,2026-05-02 23:14:59
shopee,"kecewa sama shoppe, bertahun-tahun selalu pakai shoppe untuk belanja online, s pay latter ditolak terus pengajuan S pinjam pertama dikasih, kedua ditolak, ketiga ditolak lagi, benar benar kecewa.",2,17 Februari 2026,2026-05-02 23:14:59
shopee,"kurang memuaskan kan,pesanan saya di batalkan 2 x oleh shopee,sehingga saya tidak bisa cod, dikampung susah transper merasper jadi susah belanja aja sangat buruk.",1,20 Februari 2026,2026-05-02 23:14:59
shopee,"knapa ini shopee, barangnya selalu sesuai, tapi pengirimannya lama bnget, pernah smpe barang hilang, alamat tidak sesuai, padahal udah tertera jelas alamat dan no wa",5,10 Maret 2026,2026-05-02 23:14:59
shopee,kenapa setiap saya ingin memilih sesuatu kembali ke beranda dan kenapa untuk pembayarannya gak cod aja kenapa harus transfer bank tolong sistemnya di perbaiki lagi dan dicek secara teliti lagi,3,3 Maret 2026,2026-05-02 23:14:59
shopee,tolong pembenahan nya saya sangat kecewa setiap pembelian metode shopepay paket selalu datang lebih dari estimasi. Mlah ini tidak dikirim stuck di kantor cabang. saya merasa di rugikan,2,23 Februari 2026,2026-05-02 23:14:59
shopee,"makin ke sini pengiriman makin terlambat biasa paket datang jam2 atau jam3 sekarang selalu datang malem, malah kadang tidak on time tolong lah buat expedisi kalo kurang pengantar paket mohon di tambah.",1,31 Maret 2026,2026-05-02 23:14:59
