app,text,rating,date,scraped_at
blibli,"Selalu senang belanja di blibli... Sering disc jg, cuma kadang ada beberapa seller yg gak update untuk stock barang... Karena blibli tidak menyediakan chat online dgn seller jadi kadang kita langsung check out tanpa menanyakan barang ready atau tidak, kalau ternyata barang tidak ready proses cukup lama mesti di investasi dl jika sdh oke, harus tgg lg utk proses pengembalian dana... Smg utk aplikasi bisa di improve lg...",5,8 Desember 2019,2026-05-03 17:18:32
blibli,"Awalnya dulu 8 tahun yg lalu blibli paling bagus bagiku, gratis ongkir tampa syarat, cs respon 24 jam, entah kenapa lihat review bayak kasi bintang jelek , tetap semangat jangan kalah bersaing tingkatkan terus dan perbaiki yg tidak benar",5,8 Maret 2021,2026-05-03 17:18:32
blibli,"Capek aahh pake aplikasi ini, diskon yg diberikan jarang2, dan kecil sekali. Berbeda dengan market place lain yg berani memberikan diskon hingga potongan ongkir yg besar. Namanya cuma besar dipajang di ajang olahraga doang. Mendingan subsidi di aplikasinya, daripada pajang nama di ajang2 yg gak semua orang liat, dengan sponsor yg mubazir.",1,12 November 2023,2026-05-03 17:18:32
blibli,"Sesuka ini sama blibli, proses pembayaran cepat, mudah dan gak ribet sama sekali dan pelayanannya juga bagus, barangnya juga berkualitas gak mengecewakan. Thanks blibli puas banget belanja di blibli",5,5 April 2022,2026-05-03 17:18:32
blibli,"Sya sangat aktif berbelanja online , tp munurut sya fitur pelayan,kejelasan pengiriman, respon penjual,kolom diskusi dgn penjual,deskripsi barang yg dijual tidak sesuai, masih kalo jauh dengan tokopedia dan bukalapak ,semoga blibli bisa lbh baik dan tidak ketinggalan",5,8 Januari 2022,2026-05-03 17:18:32
blibli,"Suka banget sama aplikasi blibli, karena pengiriman barangnya cepat. Di blibli juga menawarkan banyak jenis barang. barangnya pun berkualitas dan bagus. Senang sekali bisaa belanjaa di blibli😍😍",5,19 April 2022,2026-05-03 17:18:32
blibli,"Suka banget belanja disini, banyak pilihan barang, banyak pilihan pembayaran, bisa kredit juga dari beberapa aplikasi lain, all in one lah ya.",5,16 April 2022,2026-05-03 17:18:32
blibli,"Loh knapa ga bisa dibuka waktu udh di download, katanya hal baik butuh waktu, butuh perbaikan, gmana sii? Udah di coba berkali kali tetep aja hasilnya sama, itu itu aja gambarnya, tolong perbaiki lagii",2,4 Mei 2020,2026-05-03 17:18:32
blibli,"Suka banget sama aplikasi ini, barang banyak yg ori, pembayaran lancar, pengiriman juga cepet, memudahkan belanja dari rumah di kala wabah covid19 skarang inii, recommended sekali",5,8 April 2022,2026-05-03 17:18:32
blibli,"Saya tdk mengerti dgn org2 yg memberi rating rendah, padahal ini online shop pertama yg free ongkir tanpa batas dan harga yg cukup bersaing dgn olshop lainnya. Sy sudah tak terhitung order disini dari mulai elektronik smpai kbutuhan sehari2, sangat memuaskan belanjanya juga sgt mudah👍💕 I LOVE BLIBLI. COM",5,28 Maret 2019,2026-05-03 17:18:32
blibli,"Dlu blibli ada kurir ny sendiri enak pesanan cepat sampai dah gitu promo ny vocher ny ga henti2 saya warung kecil blnja d sini dah kaya agen harga bisa jual murah ke konsumen,skrg smnjak d lempar ke jasa pengiriman jd ga jelas tertulis sameday tp nyata ny 2 hari baru datang samday kan harusnya order pagi sorenya datang, dah gitu skrg promo ma vocher ny dah berkurang ,banya barang jg yg pda kosong harga skrg mahal2 bgt",1,7 Januari 2022,2026-05-03 17:18:32
blibli,"Menarik.aplikasi yg menyenangkan.aku senang belanja diblibli.menurut aku kalo kita pintar cari barang.pasti dapat barang murah bagus.tentunya banyak promo diblibli.aplikasi yg sangat membantu.ayo semua belanja diblibli aja.mudah,ngak ribet,belanja murah.mantap.",5,18 Mei 2022,2026-05-03 17:18:32
blibli,"Suka banget sama aplikasinya, semua barang ada disini harganya juga murah murah. Pengirimannya juga cepat banyak vochernya lagi jadi lebih hemat deh",5,16 April 2022,2026-05-03 17:18:32
blibli,"Kecewa dgn layanan blipaylater, di s&k adm 3% per transaksi, aktualnya 3% per transaksi per bulan, jadi kalau cicilan 3 bulan ya total admin 9%, 6 bulan 18%, 12 bulan 36%. Sangat menyesatkan. Mau nutup fitur paylater tdk bisa, diminta menghubungi indodana. Lah kita aktifinnya di blibli masa diminta kontak indodana? Yang bener dong",1,1 Agustus 2022,2026-05-03 17:18:32
blibli,"Aplikasi paling jelek, transaksi qiris pembayaran udah berhasil malah di batalin sepihak, padahal waktu pembayaran masih lama, main batalkan sepihak aja, dana pun sampe sekarang belum dibalikin/refund,udah nunggu 22hari masih aja kaga ada dana balik",1,23 Juni 2023,2026-05-03 17:18:32
blibli,"saya sangat suka. barang yang di beli tidak pernah mengecewakan, kualitas bagus dan packingan bagus waktu pengiriman selalu tepat waktu dan sesuai dengan estimasi, metode pembayaran yg lengkap. saya tidak masalah dengan harga, yang terpenting adalah kepuasan pelanggan. Thanks BLIBLI. semoga semakin Maju",5,16 Februari 2019,2026-05-03 17:18:32
blibli,"daftar akun dan pemakaian aplikasi standar, tapi kalo mau narik saldo ga bisa ketik nominal yang mau ditarik. keyboardnya ga muncul padahal bisa masukin rekening yang dituju kenapa buat masukin nominal ga bisa😢",3,8 Juni 2022,2026-05-03 17:18:32
blibli,Baru pertama belanja di blibli langsung di bikin syok... Pembayaran sudah dilakukan sebelum batas waktu pembayaran berakhir tetapi status transaksi tertulis kadaluarsa Dan refund uang sampai sekarang belum ada kejelasannya Aplikasi payah sangat lambat dalam menangani masalah ...,1,19 Desember 2019,2026-05-03 17:18:32
blibli,"ini blibli emang ga ada voucher apa gmn yaa.. masa ga ada cashback atau diskon gitu buat belanja diatas 300rb.. kosong melompong.. 😂 giliran kartu kredit persentase cashback n diskonnya gede2 coii.. jadi takut beli di bli2.. banyak yg bilang pesanan dibatalkan sepihak... wadidaw.. jangan pesanan barang, chat sama cs aja tiba diclose.. males banget aslii.. 😫",1,31 Maret 2022,2026-05-03 17:18:32
blibli,"Kenapa minggu2 ini, blibli loading alikasinya lama banget. Jadi males belanjanya. Bukan masalah HPnya, soalnya aplikasi MP yg lain lancar2 aja...",5,7 Juni 2021,2026-05-03 17:18:32
blibli,trx mudah dan cepet semoga lebih baik terus pelayanan dan barang ORI.bisa terjaga tak lupa kurirnya semoga amanah menjaga paket yg d kirim sehingga aman dan baik sampai pembeli. terima kasih semuanya.,5,9 September 2023,2026-05-03 17:18:32
blibli,"Bagi yang belum download aplikasinya ini cepat download bagus sangat mudah 😎cepat cepat banyak diskon tau kalo kalian gak download kalian akan, nyesal. kenapa saya bilang aplikasi belanja online ini bagus karna saya sudah coba buruan oe",5,10 Mei 2019,2026-05-03 17:18:32
blibli,"Semua udah oke sih promo cashback y, gratis ongkir y, seharusnya blipay bisa di top up sehingga bisa langsung checkout tanpa ribet, OVERALL GOOD.",4,2 September 2019,2026-05-03 17:18:33
blibli,"mantap banget kalau mau belanja apapun tinggal klik, ga perlu ribet pergi ke toko, banyak cashback, pengiriman cepat lagi .belanja online makin mantap",5,7 April 2022,2026-05-03 17:18:33
blibli,Saya pesan dan bayar barang tanggal 17/01...kenapa ada note exp. pengiriman 29/01 sampai 24/12. Ini maksudnya apa ya? Di cek status masih proses aja. Emangnya kalian kirim pesanan aku berapa bulan lagi sampainya? Parah ini! Tolong beri penjelasan. Jangan pake bot!,1,19 Januari 2024,2026-05-03 17:18:33
blibli,"CS nya lebih mementingkan penjual dari pada pembeli sangat kecewa sama pelayanan di blibli, mau batalin pesanan aja harus nunggu waktu 2hari, sedangkan saya pesen chip dari kemaren sampai sekarang belum masuk juga dan CS nya tidak mau bantu batalin pesanan, kecewa banget sama pelayanan di blibli",1,18 Desember 2021,2026-05-03 17:18:33
blibli,Asli tipu-tipu. Yang bilang bagus pasti karyawan atau sellernya Blibli..aq beli barang nggak ada kabar berita..ditanya katanya udah di batalkan.giliran refund dana.udah sebulan lebih nggak ada kabar beritanya.mau nanya sangat ribet..,1,19 April 2022,2026-05-03 17:18:33
blibli,"Saran utk produk yang sama namun banyak penjualnya, ulasan mohon jangan digabung jadi satu karena membingungkan konsumen untuk memilih produk dengan penjual yang rating dan layanannya bagus, lebih baik ulasannya dipisah per penjual. Terima kasih.",3,14 April 2020,2026-05-03 17:18:33
blibli,"Sy beli tv, sdh sy tunggu 4 hari ga dtg2 tiba2 pesanan gagal, sy tanya knp? ktanya barang rusak dlm pengiriman. Trus siangnya dikonfirm mau ganti barang lg ato refund, brhubung sy lg butuh tvnya sy bilang ganti aja krn itu mau buat hadiah. tiba2 sorenya dpt info gabisa diganti dg alesan hrga sudah berubah! Trus dananya mau direfund dg estimasi 10hr kerja. Jiaaahhh.. kalian yg ngirim pake pengiriman kalian ndiri dan yg ngerusakin ya klian ndiri, kenapa jadi konsumen yg susah? Tgg jawab dikitlah!",1,29 Oktober 2021,2026-05-03 17:18:33
blibli,saya pesan helm tapi tidak di respon seller dan langsung pembatalan dana masuk di Bliblipay mau refund dana tapi Bliblipay saya di tolak terus bagaimana ? parah nih udah daftarin norek belum ada info yg jelas sudah 5 hari belum ada respon.... baru sekali belanja udah seperti ini....parah ambil aja tuh duit.....PARAHHHHHHHHHH UNINSTAL...... TERIMAKASIH,1,8 Januari 2024,2026-05-03 17:18:33
blibli,"Sebenarnya sih bagus harganya murah"" dan banyak gratis ongkirnya cuma masalahnya menurutku cuma 1 yaitu barangnya sedikit alias terbatas terutama benda"" elektronik",2,7 Februari 2019,2026-05-03 17:18:33
blibli,Suka belanja disini.. promonya jelas.. barang2 yang disediakan lebih murah.. pernah terjadi kesalahan dan CS nya tanggap.. cepat menyelesaikan masalahnya,5,12 Juni 2022,2026-05-03 17:18:33
blibli,Aplikasi nya bagus si banyak cashback nya tapi sering banget error kek gini saya mau bayar pesanan saya tapi aplikasi nya ga kebuka buka aplikasi nya kebanjiran pengunjung lah apalah. Tolong dibenerin dong aplikasi nya saya mau bayar pesanan saya jadi terhambat,3,23 April 2021,2026-05-03 17:18:33
blibli,Udah sering belanja disini. Seller ramah. Barang original. Pengiriman cepat. Dan packing aman. Aplikasinya juga gampang. Nggak ribet. Banyak produk² murce dan berkualitas.,5,12 April 2022,2026-05-03 17:18:33
blibli,"Jangan belanja di blibli, sumpah e-commerce paling ribet, proses refund ribet lambat, tokonya juga maen tahan tahan saldo kita",1,27 Januari 2026,2026-05-03 17:18:33
blibli,"Masih belum ada perbaikan seolah tidak ada saran yg diterima, sangat1000x lama cashback masuk ke saldo (2x24 Jam), seharusnya cashback dapat secara real time saat transaksi berhasil diselesaikan agar customer dapat berlama-lama gunakan aplikasi dan berbelanja kembali, Lihat Lazada, Shopee, Tokopedia, Bukalapak dll tidak ada satupun Cashback yang harus menunggu setelah barang diterima, anehnya penerimaan otomatis (bukan buyer yg konfirmasi) bagaimana kalau ekspedisi melakukan kesalahan kirim",1,17 Juni 2023,2026-05-03 17:18:33
blibli,Kalau di blibli ada jual ultraman orb dan omnitrix ben 10 engga kalau ngga ada ngga usah download aplikasi blibli males ah kalau harganya mahal ya aku ngga akan beli produknya......apa ada kiriman barang luar negri yg harganya murah kan kepingin barang luar negri yg jarganya murah...,5,25 September 2018,2026-05-03 17:18:33
blibli,"Kecewa sama bli bli,ketika kita belanja kemudian salah pilih warna dana refund dalam bentuk voucher ,voucher itu mau ga mau harus dipakai buat belanja di bli bli.ketika mau buat bayar listrik tapi tagihan dibawah voucher, itu voucher ga bisa dipakai,cuma dipakai buat belanja dan kebutuhan skrg adalah bayar listrik.krn uang sudah ada anggaran masing2 setiap bulan nya.bener2 kecewa dengan bli bli.kenapa tidak mencontoh e comerce lain spt shopee kalo refund bentuk uang bs ditarik ke rek kita",1,20 November 2020,2026-05-03 17:18:33
blibli,Aneh skrg bli...semua pesanan tiba2 dibatalkan dgn alasan ga jelas...mana udah bayar..akhirnya uang tertahan dan harus di refund balik..padahal udah member infinite..klo mesen dlm jumlah bnyak kan wajar..namnya juga pedagang..ini alasannya diblokir ga jelassss...kacauuuuu bli2...,1,19 Maret 2021,2026-05-03 17:18:33
blibli,"beli headset di blibli, padahal ditokonya reviewnya udah original. masa pas udah dateng headsetnya kw parah (suaranya gajelas + yang idupnya cuma 1 headsetnya), wkwk. udah gitu pengirimannya ngaret lagi😅",2,23 Januari 2019,2026-05-03 17:18:33
blibli,"Blibli ini kenapa sih, setiap mau bikin akun baru selalu ""antian panjang"" Terus dari kemarin, sampe di unistal terus instal lagi gitu terus tapi tetep gak bisa. padahal mau beli tiket konser yg dijualnya lwt sini..",1,15 September 2023,2026-05-03 17:18:33
blibli,"Saya kecewa , barang d retur bisa , tapi dana asuransi nya gak kembali , di bulan mei bilang tunggu aja nanti kembali , sekarang November bilang harus bayar selisih tagihannya kak , pdhal itu asuransi hpnya , dan saya harus bayar asuransi hp yang hpnya saya gak pegang , mantap memang blibli, saya sudah kirim email berkali-kali jadi gausah d jelasin lagi",1,4 November 2023,2026-05-03 17:18:33
blibli,"Aplikasi belanja online yang paling aman, cepat sama dapat di percaya untuk produk nya Tapi tolong untuk beberapa hari ini saya mau belanja dengan paylater dari blibli tidak bisa karena optimalisasi sistem Tolong dibantu agar para customer bisa lagi menggunakan paylater nya",3,30 November 2022,2026-05-03 17:18:33
blibli,"Marketplace kesukaan, Selain banyak gratis ongkir produk yg dijual sekelas mall, ga ngecewain. Banyak pilihan pembayaran pake ewallet juga, jadi belanjaan dikeranjang gampang checkoutnya",5,13 April 2022,2026-05-03 17:18:34
blibli,Sumpah benar² kecewa saya minta di batalkan pesanan ribet harus lewat CS terus saldo pembatalan karena gak nyampe 1 juta akan di refund ke voucher. Saya sarankan buat kalian yg mau download lebih baik jangan karena kita sebagai konsumen benar² sangat tidak nyaman dan kecewa hal sekecil apapun itu . Mending 3 olshop sebelah pembatalan gak ribet terus masuk ke saldo pay nya juga gk kaya blibli,1,29 Januari 2022,2026-05-03 17:18:34
blibli,"sukaaa banget sama aplikasi blibli, jadi temen temen yuk buruan download apk blibli kamu belanja sedikit jugaaa udah gratis ongkir, gaada minimal pembelian sepeserpunn, intinya bener"" free delivery..😂🤗suka banget hmmm packingnya juga selalu rapih pakai kardus ada tulisannya blibli hehe😁 suka deh pokoknya.. pengemasannya juga cepat, kalau beruntung barang"" yang kamu mau mingkin lagi diskon di blibli, soalnya blibli bnyk diskonnya...❤",5,12 Mei 2019,2026-05-03 17:18:34
blibli,Harus fix bug karena error pas mau cari barang tp banyak filter tadi ngefilter pilih yg official store pilih merk trs pilih kriteria berapa persen diskon. Eh gak bisa muncul trs,2,27 Januari 2021,2026-05-03 17:18:34
blibli,"Sudah milih metode pengiriman express malah diubah jadi standard, akhirnya barang jadi lama sampenya.. Sangat Kecewa.. Ga mau beli lagi disini.. Bye",1,20 Juni 2019,2026-05-03 17:18:34
blibli,"Ini kenapa ya aplikasinya dari kemarin gak bisa dibuka tulisannya selalu server dalam perbaikan terus, udah 2 hari loh. Hadeuh ka ini gak bisa terus dibuka aplikasi nya",2,3 November 2023,2026-05-03 17:18:34
blibli,Aplikasi kurang bagus sudah di down load masukan sudah di daftar gak bisa masuk malah di tanya lagi apakan ini ada dan di verivikasi. Ya saya lah orang hp saya,1,4 September 2021,2026-05-03 17:18:34
blibli,"Apk lue kyknya hrs d maintenance or upgrade deh, parah banget stuck di layar lemot , sayang lho klo customer bnyk yg pindah cmn gara2 jengkel lemot, itu blm lagi misal hpnya ram dibawah 4 gb, malah kyk apa min lemotnya, sekedar saran 🙏",2,29 Juni 2022,2026-05-03 17:18:34
blibli,"Saya melakukan transaksi dengan pembayaran menggunakan gopay + voucher cashback 30.000 & gratis ongkir minimal belanja 30.000 tetapi proses lama sampai dibatalkan. Saya kira saldo kembali ke gopay ternyata ke blipay. Terus voucher cashbacknya juga langsung kembali tapi baru bisa digunakan besoknya, padahal batas waktu voucher gratis ongkir minimal 30.000 terakhir hari itu juga. Jadi terpaksa nambah belanjaan jadi 50.000 karena voucher gratis ongkir yang tersisa harus belanja minimal 50.000 😡😡",3,28 Juli 2022,2026-05-03 17:18:34
blibli,"Mantap aplikasi nya, Seller nya terpercaya, harga bersaing dan banyak promonya. Pembayaran nya juga mudah wajib download pokoknya..",5,18 April 2022,2026-05-03 17:18:34
blibli,"awalnya suka transaksi di bli"" buat beli pulsa , token listrik , dan bayar"" tagihan.. tp lama"" keseringan perbaikan,eror dll.. jd menghambat transaksi...ayo ndong harus ada kemajuan bukan kemunduran.",3,12 Februari 2021,2026-05-03 17:18:34
blibli,Ceritanya kan pas check out bayar via mbanking..eh transaksi nya sukses tapi masih aja ttp menunggu pembayaran..kok aneh saldo sudah kepotong lagi..stgh jam lagi auto cancel deh uang gk kembali entah kemana..udah tnya customer srvis sruh nunggu smpe 3harian..smoga aja gk mngecewakan,3,3 Maret 2022,2026-05-03 17:18:34
blibli,"Yg saya suka ada beberapa item yg murah dan gratis ongkir, pembayaran via sakuku BCA langsung connect nggak ribet pengiriman juga cepat kemasannya selalu rapih",5,26 Oktober 2018,2026-05-03 17:18:34
blibli,Belanja disini selalu PUAS.. baru aja klik bsk udah sampe.. cepet bgt.. padahal lokasi jauh lho.. bisa diandalkan saat butuh cepet.. apalagi beli barang berat subsidi ongkir nya mantep!!! Barangnya jg sori selalu Puas pokoknya !!!,5,12 Mei 2023,2026-05-03 17:18:34
blibli,"Aplikasi apaan sih produknya mahal mahal amat , hampir 3 kali lipat harga di lazada. Lain kali benerin tuh harganya , begini mau bersaing sama toko biru dan Orange sebelah jauh banget",1,14 Oktober 2022,2026-05-03 17:18:34
blibli,"Dari dulu ampe sekarang cuma belanja Di blibli yg paling enak,harga murah,kualitas terjamin,pengirimannya gratis...dan sampenya sangat cepat....yg belum download buruan dah....dijamin Mantullll....!!",5,10 Mei 2019,2026-05-03 17:18:34
blibli,"Aplikasi Blibli sangat membantu saya dalam memenuhi kebutuhan berbelanja saya sehari hari dan yang saya sangat suka pada saat saya beli ikan sampai pesanan saya sangat cepat sekali dan ikan pun dalam keadaan fresh saya sangat suka sekali dan gratis ongkir lagi, dan pada saat saya lebih barang pun disini 100% original jadi saya gak pernah khawatir lagi kalo berbelanja, hanya di bli bli 100 % barang original",5,16 April 2022,2026-05-03 17:18:34
blibli,Maaf ya cuma tak kasih bintang dua karna barang yang dicari gak sesuai harganya mahal dan baru maumasuk ke aplikasi loadingnya lama banget padahal sinyalnya 4G tapi kok lama ya oke diperbaikiya terimakasih,2,18 Agustus 2020,2026-05-03 17:18:34
blibli,"Bener² kecewa, gimana sih saya order udah lebih dr 4hari tapi paket saya gak di proses² sm toko. Pas mau batalin malah gak ada tanda batalin, mana uang saya udh kepotong. Ngehubungin cs nya jg susah banget dari telpon email sampe chat jg ga ada respon!!!! Buat yang mau download blibli mending mikir² dulu aja soalnya isi nya olshop bodong semua.",1,14 September 2021,2026-05-03 17:18:34
blibli,"Beli pulsa tidak lsg terproses, malah rugi waktu dan keluar uang lagi buat beli pulsa di tempat lain... merusak mood pagi2... update : skrg transaksi dibatalkan after 3 jam krn kuota habis, klu begitu knp ga sedari awal saja dibatalkan!",1,14 November 2023,2026-05-03 17:18:34
blibli,"✅ WAJIB DOWNLOAD aplikasi paling ok, gambar barang2 di blibli itu sangat menarik dan produk sangat sesuai. Belum lg pengiriman yg sangat cepat 😍 Banyak bgt GRATIS ONGKIR nya, pokoknya jatuh cinta sm blibli ⭐⭐⭐⭐⭐",5,3 April 2020,2026-05-03 17:18:34
blibli,"saya suka main game, ada point gratis kalau nonton iklan, tapi Blibli Histeria cuma nipu, nipu doang, sesudah ditonton point nya ga dapet, iklan yg lain pasti adanpoint sesudah ditonton, kalau Blibli ga dapet point setelah ditonton, penipu...",1,13 November 2023,2026-05-03 17:18:34
blibli,Belanja bulanan gaperlu ribet lagi ke supermarket tinggal buka aplikasi blibli dan pilih apa yg mau kita beli. untuk pengirimannya sangat cepat sekali recommended,5,12 April 2022,2026-05-03 17:18:35
blibli,"Toko online shop macam apa ini boss,, udah pencairan saldo lama terus di tarik ke rekening nunggu lama lagi, potongan besar banget wkwk jauh banget sama toko sebelah ya dari segi apapun..",1,15 Agustus 2022,2026-05-03 17:18:35
blibli,"Sistem belanja paling ribet dan tidak kompetitif, varian produk sangat sedikit, kalau ada yg bilang gampang, aneh aja reviewnya",1,20 April 2022,2026-05-03 17:18:35
blibli,"suka sama aplikasinya, banyak fitur yang gampang dipahami dan pilihan barangnya juga banyak, pembayarannya ga ribet. senang belanja di blibli🤩",5,19 April 2022,2026-05-03 17:18:35
blibli,"Pesanan saya sering banget dibatalin akhir2 ini mana dana nyangkut gak kayak dlu sekarang makin ribet mana aplikasi tiba2 gak bisa dibuka dana masih nyangkut,tolong diperbaiki pelayanannya jangan bikin pembeli kapok",3,21 April 2021,2026-05-03 17:18:35
blibli,"dulu berfikir bibli tuh serba mahal, ternyata salah banget. dan yang paling kusuka, klo ada trouble cs nya gercep, mereka pasti telpon. dua x pengalaman belanjaan bermasalah dari ekspedisinya, semua diselesaikan bibli dengan gercep",5,10 April 2022,2026-05-03 17:18:35
blibli,"Ternyata lebih nyaman dan lebih ""srek"" belanja di BLIBLI dibanding olshop lain.. sukses buat BLIBLI.. perbanyak promo dan adakan kejutan hadiah utama, biar makin rame pelanggannya, dan makin berkali lipat omsetnya.. aamiiiiin...",5,4 Mei 2020,2026-05-03 17:18:35
blibli,"Aplikasi belanja yang bagus plus membantu bangett, banyak diskonnya dan gak pernah ngecewain. Harganya cukup terjangkau, pembayaran gak ribet pokonya recommended bangett><",5,14 April 2022,2026-05-03 17:18:35
blibli,Lebih baik versi sebelmunya.. Sekarang tulisannya besar gambarnya kecil.. Untuk pencarian di acak tidak seperti versi sebelmunya.. Semoga kembali ke versi sebelumnya,2,10 Juli 2021,2026-05-03 17:18:35
blibli,Suka sama blibli dapet gratis ongkir. Dan gak banyak biaya lain-lain. Emg kalo mau batalin pesanan harus hub cs dulu gak bisa langsung. Dan berbentuk voucher tpi mudah digunakan 😍😍😍😍 semoga jadi lebih baik lagii,5,26 Oktober 2021,2026-05-03 17:18:35
blibli,"Dasar tolol emang ini blibli, masa dapat voucher hasil tukar poin aja lagi dibatalkan, padahal itu poin reward hasil dari kita belanja, giliran pass di tukar sama voucher dan dibelanjakan voucher nya, masa kena batalin.. Emang benar2 tanpa drama blibli, kalau emang ngak mau di beli ya, tutup aja bliblinya,,",1,26 Februari 2021,2026-05-03 17:18:35
blibli,"Rekomended banget yang pengen dapat banyak promo, terus tampilan frendly jadi nyaman banget buat belanja onlinenya, Blibli emang top banget dahh.",5,13 April 2022,2026-05-03 17:18:35
blibli,"Pengiriman lama, respon baik tapi gk ada perubahan, jarak pesanan sampai lokasi 12 jam, tapi barang udh lebih dari 1 minggu gk sampe"", pesen di market lain gk selama itu..",1,17 September 2021,2026-05-03 17:18:35
blibli,produk masih sangat sedikit terutama toko dari medan sangat sedikit otomatis saya tidak bisa menggunakan gratis ongkir 😅 nanti kasih 5 bintang kalo toko dan produk dari medan uda rame,2,5 Januari 2019,2026-05-03 17:18:35
blibli,Saya belanja disini dapet cashback . Tapi cashbacknya tidak bisa jadi potongan melainkan harus belanja lagi lalu diskonnya kemana yaa harus belanja cashback belanja cashback dan untuk pengaduan responnya lama sekali .,1,29 Juli 2022,2026-05-03 17:18:35
blibli,"Kq saya mau masuk d app gak bisa ya, keluar trus padahal sudah saya update. Apakh app ni tdk bisa digunakan krn saya update prangkat saya ke color os 11 ya, mohon penjelasannya",3,17 Januari 2021,2026-05-03 17:18:35
blibli,maaf saya turunin bintang nya. karna risih ada tagihan belum telat pun 3hari berturut turut ada telpon masuk pengingat tagihan tanpa lihat waktu di jam kerja di reject malah nelpon lagi? ga bisa gitu pengingat tagihan via chat WA/sms? kalau sudah telat ga apa² ditelponin 10x pun. ini blm jatuh tempo nelponin ga liat waktu .,2,28 Januari 2022,2026-05-03 17:18:35
blibli,Dikira customer mainan? Bisa seenaknya merubah snk. Buat apa cape cape mudikkk kalau voucher nya gabisa dipake. Suruh siapa ada event referal mudik. Ya kalau gamau rugi dari awal harusnya gaada aja. Terkesan php,1,27 April 2020,2026-05-03 17:18:35
blibli,"Parah bener system blibli masa penjual. barang belum disiapkan atau barang belum ada boleh menunda pick up sampai 2minggu, kalau di online shop laen 1x24 jam barang harus ready kalau blm ready cancel automatis, gimana customer mau puas blanja di blibli,",1,17 November 2020,2026-05-03 17:18:35
blibli,"Suka belanja disini dulu.. Ada Bug yang paling penting terkait masalah refund jika beli beberapa produk, contoh beli 3 produk yang dikembalikan ke blipay baru 2 produk, yang 1 belum.. padahal di email dan notifikasi refund berhasil untuk ke tiga produk tsb, tapi ada yang belum direfund ke blipay.. mudah2an blibli membenahi sistem refund supaya belanja lebih mudah dan tenang.. jadinya kepending belanja nunggu refund total kembali dlu..",4,25 Oktober 2022,2026-05-03 17:18:35
blibli,"Di persusah semuanya, maaf saya lebih suka dengan hijau ataupun oren, paylater aja gampang jadi ke bantu, yang ini mah susah banget bantuinnya, boleh di cek di commerce sebelah, saya ngga ada telat bayar nya, terima kasih",1,5 Agustus 2023,2026-05-03 17:18:35
blibli,"Nyari untungnya bisa banget. Saldo dari pesanan yg ke batal masuk ke blipay tapi gabisa ditarik. Harus 10 rbu, pake admin pula 2.500. Lain dari Shopee dari lazada ini mah akun marketplace. Biar saldonya dipake buat belanja lagi makanya dibikin ribet mau narik saldo sendiri geh. Tolong rubah ketentuannya, jadi saldo berapa aja bisa di tarik. Ngerugiin orang. Klo gamau belanja jangan maksa",1,13 Desember 2023,2026-05-03 17:18:35
blibli,Pengiriman molor dan tdk profesional bahkan order kedua saya sudah molor pengirimannya ee ternyata dg mudahnya infokan barang hilang dan untuk refund uang ke rekening juga lama. Mohon dipertimbangkan apabila mau instal aplikasi ini,1,12 April 2023,2026-05-03 17:18:36
blibli,Baik buruk harus tetap disampaikan..agar jadi bahan evaluasi..bukan mksd untuk diskriminasi..saya dari bogor..pngiriman brg dgn metode samedaynya buruk..komplain via aplikasi sudah berkali2 gk ada perubahan dgn psanan yg berkali2 slalu bgtu..hrpnnya smoga lbh baik..karena saya cukup lama dan sering mnjdi pengguna blibli..nnti saya ulas kmbali qlo dh lbh baik..terimakasih,1,27 Januari 2022,2026-05-03 17:18:36
blibli,"disuruh update pas saya update diminta hapus aplikasi lain. saya uda hapusi aplikasi saya sampai banyak tp tetap aja gk bisa diinstal, selalu kurang brp mb lah dihapus lg aplikasi lain gk bisa jg.",2,13 Januari 2019,2026-05-03 17:18:36
blibli,Pesanan Dibatal kan seller tapi proses pengembalian dana nya sangat lama tidak seperti platfom lain sangat kecewa sama blili padahal yang membatalkan pesanan si seller nya yang kena imbas saya pengembalian dana sangat lama,1,2 Maret 2022,2026-05-03 17:18:36
blibli,"Parah Waktu Paket barang yang dipesan Dari pihak penyedia tidak ada harusnya uang saya dikembalikan konyolnya cuma di kasih vocer itupun vocerya sangat tidak sesuai uang yang saya transfer untuk paket barang, sangat-sangat parah",1,17 Juni 2022,2026-05-03 17:18:36
blibli,pertma seneng bgt belanja d sini.tp knpa ujung2nya muncul iklan trs.sangat sangat mengangu rasanya.smp2 saya hps palikasinya ttp aj msh muncul iklan bliblinya.tolong dong ....bkn kecewa aj.cari duit tp bkn risih pake iklan2 saya paling gk suka aplikasi yg iklan,1,30 Mei 2019,2026-05-03 17:18:36
blibli,"Aplikasinya sangat mengubtumgkan sekali banyak promo dan gratis ongkir untuk user baru, beli apapun disini ada, tinggal pilih produk yang diinginkan. Sangat rekommend banget belanja diBlibli dan Cara Registnya simple.",5,16 April 2022,2026-05-03 17:18:36
blibli,Seneng banget. Gratis Ongkirnya bener2 gratis ongkir pakai jasa pengiriman apapun juga cuma belanja min 50k. Semoga tetap di pertahankan karena saya mulai beralih ke blibli skrg dari 2 marketplace sebelumnya karna gratis ongkirnya blibli yg mantul.,5,2 September 2020,2026-05-03 17:18:36
